Id;Id Orden;Referencia;Valor;Valor del envío;Estado;Moneda;Medio de pago;País;Valor local;Moneda local;Código de respuesta;Tipo de rechazo;Código autorización;Fecha de creación;Id Comercio;Id Cuenta;Modelo Pagos;Número de tarjeta;Número de cuotas;Device session id;Hash;Tipo de transacción;Modelo de acreditación;Días para Depósito;Tasa de interés comercio;Valor interés comercio;Valor de Cuota;Cuota Abonada;Origen de la transacción;
"a254a4e6-78a0-4225-b893-8a04481b2b01";"97737649";"U127478L19P1";"24.70";"";"DECLINED";"USD";"MASTERCARD";"CO";"75011.00";"COP";"ANTIFRAUD_REJECTED";"HARD_DECLINE";"";"2015-10-04 18:34:24";"500968";"501716";"AGGREGATOR";"526227******3143";"1";"vghs6tvkcle931686k1900o6e1";"af6b0b9536a80029028a48773f6fde9a";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
"5fbb4b0f-daf0-4b06-8b15-ab6fa7d4f94d";"97736787";"102501";"8.98";"";"APPROVED";"USD";"VISA";"CO";"27272.00";"COP";"APPROVED";"NONE";"006030";"2015-10-04 17:48:35";"500968";"501716";"AGGREGATOR";"450832******5111";"1";"vghs6tvkcle931686k1900o6e1";"fed92d5fe59d48ff3691552335164fc5";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"27272.00";"1";"POST_API_v4_0";
"caea2bd0-8a70-498c-ba65-5a206f43a09d";"97735414";"40544";"6.99";"";"APPROVED";"USD";"MASTERCARD";"CO";"21228.00";"COP";"APPROVED";"NONE";"944854";"2015-10-04 16:53:22";"500968";"501716";"AGGREGATOR";"554574******1529";"1";"a489a8a8c9d1453e29ce3110f8329e7b";"e945197c6b9bc575a115b043233da568";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"21228.00";"1";"POST_API_v4_0";
"65190360-b8b1-4e80-b499-2d012214a2cb";"97735408";"40544";"6.99";"";"DECLINED";"USD";"MASTERCARD";"CO";"21228.00";"COP";"PAYMENT_NETWORK_REJECTED";"SOFT_DECLINE";"";"2015-10-04 16:52:24";"500968";"501716";"AGGREGATOR";"554574******1529";"1";"137183a452df07b346b9a7960f39fa0e";"e945197c6b9bc575a115b043233da568";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
"08c38e26-e796-41fa-b36b-ca1e7acca162";"97734913";"102533";"20.97";"";"DECLINED";"USD";"MASTERCARD";"CO";"63683.00";"COP";"INSUFFICIENT_FUNDS";"HARD_DECLINE";"";"2015-10-04 16:31:01";"500968";"501716";"AGGREGATOR";"554054******6014";"1";"vghs6tvkcle931686k1900o6e1";"91261d6b5cd0c0757d7d645180be098a";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
"2dbfce3d-cc4b-4825-b65f-37535c42157c";"97734286";"U127392LP1";"24.70";"";"APPROVED";"USD";"VISA";"CO";"75011.00";"COP";"APPROVED";"NONE";"577002";"2015-10-04 15:57:51";"500968";"501716";"AGGREGATOR";"415283******2855";"1";"vghs6tvkcle931686k1900o6e1";"fd2f68b72376773c52e6bdb243984509";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"80380167-f2f0-4f33-93b1-4287dbc315f2";"97732535";"U127456L15P6";"34.95";"";"APPROVED";"USD";"MASTERCARD";"CO";"106139.00";"COP";"APPROVED";"NONE";"518693";"2015-10-04 14:26:17";"500968";"501716";"AGGREGATOR";"549138******8392";"1";"vghs6tvkcle931686k1900o6e1";"c7ebbead46a13ac412cc56e1b5e903d9";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"106139.00";"1";"POST_API_v4_0";
"c876519f-8865-4d0a-b855-aebaa8468e1a";"97731193";"U126322L19P1";"24.70";"";"APPROVED";"USD";"VISA";"CO";"75011.00";"COP";"APPROVED";"NONE";"000439";"2015-10-04 13:22:54";"500968";"501716";"AGGREGATOR";"494133******6117";"1";"vghs6tvkcle931686k1900o6e1";"55827d1e95bbadf150e06b23c241d532";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"83eb2282-193a-4958-b1d7-33ca425bb683";"97729203";"102512";"6.99";"";"DECLINED";"USD";"VISA";"CO";"21228.00";"COP";"PAYMENT_NETWORK_REJECTED";"SOFT_DECLINE";"";"2015-10-04 12:02:09";"500968";"501716";"AGGREGATOR";"415231******2514";"1";"vghs6tvkcle931686k1900o6e1";"d376b7992a34f6fb25bc9638e7d49706";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
"2e519ac8-5ea1-444b-9465-f948f86916d8";"97728792";"102510";"13.98";"";"APPROVED";"USD";"VISA";"CO";"42456.00";"COP";"APPROVED";"NONE";"292640";"2015-10-04 11:44:34";"500968";"501716";"AGGREGATOR";"450878******4731";"1";"vghs6tvkcle931686k1900o6e1";"8ccace3c0b93270b2b11eb4fbd7f6070";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"42456.00";"1";"POST_API_v4_0";
"31cd3a76-8650-4152-b1d2-6ff0e5e4189d";"97725403";"U127421L20P6";"34.95";"";"APPROVED";"USD";"MASTERCARD";"CO";"106139.00";"COP";"APPROVED";"NONE";"05234Z";"2015-10-04 10:48:38";"500968";"501716";"AGGREGATOR";"517805******7191";"1";"vghs6tvkcle931686k1900o6e1";"27732298572e7dc1af407f6a9b198016";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"106139.00";"1";"POST_API_v4_0";
"308c1377-2c21-4098-b4b2-47751ac94ae8";"97725200";"102506";"20.97";"";"APPROVED";"USD";"VISA";"CO";"63683.00";"COP";"APPROVED";"NONE";"005464";"2015-10-04 10:44:30";"500968";"501716";"AGGREGATOR";"450979******4678";"1";"vghs6tvkcle931686k1900o6e1";"a6b99b34b803dfb8a29e860276fc58db";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"63683.00";"1";"POST_API_v4_0";
"66c368a0-3ad5-433b-9362-d8618434a6ea";"97723262";"102497";"13.98";"";"APPROVED";"USD";"MASTERCARD";"CO";"42456.00";"COP";"APPROVED";"NONE";"520470";"2015-10-04 09:56:28";"500968";"501716";"AGGREGATOR";"547141******9424";"1";"vghs6tvkcle931686k1900o6e1";"136129d120baa22a36eda67c9c4f5e38";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"42456.00";"1";"POST_API_v4_0";
"c6e86416-e498-4f45-937f-3c04682104d8";"97723247";"U127414L19P1";"24.70";"";"DECLINED";"USD";"VISA";"CO";"75011.00";"COP";"INVALID_CARD";"HARD_DECLINE";"";"2015-10-04 09:54:07";"500968";"501716";"AGGREGATOR";"423622******7458";"1";"vghs6tvkcle931686k1900o6e1";"c27c130089130d53abebe17446dfb8d8";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
"39ca2785-8c22-4332-913d-341c33234249";"97723033";"U127405L20P3";"24.70";"";"APPROVED";"USD";"MASTERCARD";"CO";"75011.00";"COP";"APPROVED";"NONE";"021156";"2015-10-04 09:37:44";"500968";"501716";"AGGREGATOR";"535316******4593";"1";"vghs6tvkcle931686k1900o6e1";"d9606718d1f745acf3aceb9d9f1378e1";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"d3ba922e-72cd-4ea5-bb13-f8c6cc4e9256";"97722353";"U116361L19P1";"24.70";"";"APPROVED";"USD";"MASTERCARD";"CO";"75011.00";"COP";"APPROVED";"NONE";"090756";"2015-10-04 09:07:55";"500968";"501716";"AGGREGATOR";"540692******1486";"1";"vghs6tvkcle931686k1900o6e1";"1e221c98c5f810415af3b94844c1d032";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"8d295a19-3a03-4bb0-9513-3b50cc9966ab";"97721525";"102485";"6.99";"";"DECLINED";"USD";"VISA";"CO";"21228.00";"COP";"INVALID_CARD";"HARD_DECLINE";"";"2015-10-04 08:32:27";"500968";"501716";"AGGREGATOR";"498811******6355";"1";"vghs6tvkcle931686k1900o6e1";"f432d28374722898b3144aa968189edc";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
"ed73e596-ff9d-4148-b7c1-dc76cc383aa8";"97721310";"U127394L20P6";"34.95";"";"APPROVED";"USD";"VISA";"CO";"106139.00";"COP";"APPROVED";"NONE";"019810";"2015-10-04 08:25:52";"500968";"501716";"AGGREGATOR";"454803******3055";"1";"vghs6tvkcle931686k1900o6e1";"50c6c7d68c74dc2b1ad915bae80b2b68";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"106139.00";"1";"POST_API_v4_0";
"05276277-cfb1-4aed-b43a-8f941046d3d7";"97719398";"U127389L20P3";"24.70";"";"APPROVED";"USD";"MASTERCARD";"CO";"75011.00";"COP";"APPROVED";"NONE";"550985";"2015-10-04 07:25:33";"500968";"501716";"AGGREGATOR";"518214******4313";"1";"vghs6tvkcle931686k1900o6e1";"ab6a100f1b14b6089db74ab936de33b2";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"b4c9c433-b6c6-4aa5-bde5-e52a1b892bd2";"97718320";"40541";"6.99";"";"APPROVED";"USD";"MASTERCARD";"CO";"21228.00";"COP";"APPROVED";"NONE";"346541";"2015-10-04 05:30:43";"500968";"501716";"AGGREGATOR";"523563******3771";"1";"7ba92e53b0a178299276590da33db520";"7cbd463cab90ee2cb75dc49a4b15fccb";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"21228.00";"1";"POST_API_v4_0";
"22a92226-3d4e-460c-9eb7-93f92e1ed570";"97717436";"102475";"6.99";"";"DECLINED";"USD";"VISA";"CO";"21228.00";"COP";"INSUFFICIENT_FUNDS";"HARD_DECLINE";"";"2015-10-04 00:07:33";"500968";"501716";"AGGREGATOR";"491261******1331";"1";"vghs6tvkcle931686k1900o6e1";"995fa20581c6ce603213669161fae351";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
"e8e2fe42-a685-4f46-8720-626881b696c1";"97716465";"102473";"6.99";"";"APPROVED";"USD";"VISA";"CO";"21228.00";"COP";"APPROVED";"NONE";"004402";"2015-10-03 22:54:56";"500968";"501716";"AGGREGATOR";"442644******5844";"1";"vghs6tvkcle931686k1900o6e1";"68228bfcbf47bf66324bb965f9ec25c9";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"21228.00";"1";"POST_API_v4_0";
"3e2df6a2-6dbb-4483-83af-6f025df70778";"97715933";"U127352L16P1";"24.70";"";"APPROVED";"USD";"VISA";"CO";"75011.00";"COP";"APPROVED";"NONE";"089982";"2015-10-03 22:02:08";"500968";"501716";"AGGREGATOR";"406774******0707";"1";"vghs6tvkcle931686k1900o6e1";"7df398850e787ee55ac023bd83c6bf2d";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"7955b32d-0823-40e9-83be-07e1f75f66ce";"97715400";"102469";"6.99";"";"APPROVED";"USD";"MASTERCARD";"CO";"21228.00";"COP";"APPROVED";"NONE";"540137";"2015-10-03 21:30:14";"500968";"501716";"AGGREGATOR";"518443******3450";"1";"vghs6tvkcle931686k1900o6e1";"c05a63c78c28e07b69ccb50efea8ea36";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"21228.00";"1";"POST_API_v4_0";
"e181a293-4f09-4ba0-a7a3-8a29948d47b8";"97714039";"102468";"6.99";"";"APPROVED";"USD";"MASTERCARD";"CO";"21228.00";"COP";"APPROVED";"NONE";"548340";"2015-10-03 20:17:52";"500968";"501716";"AGGREGATOR";"540775******6618";"1";"vghs6tvkcle931686k1900o6e1";"6c014632551972bfd9e261bfc91603a2";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"21228.00";"1";"POST_API_v4_0";
"4ae7cd25-1546-4f79-93fc-06f5abb03105";"97713076";"102466";"20.97";"";"APPROVED";"USD";"VISA";"CO";"63683.00";"COP";"APPROVED";"NONE";"259441";"2015-10-03 19:45:52";"500968";"501716";"AGGREGATOR";"499847******8909";"1";"vghs6tvkcle931686k1900o6e1";"9c854009aa7a828fca63a1a294844e56";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"63683.00";"1";"POST_API_v4_0";
"bac900db-ac5f-4f8f-9238-b71cdfee100a";"97711583";"U127331L15P3";"24.70";"";"APPROVED";"USD";"MASTERCARD";"CO";"75011.00";"COP";"APPROVED";"NONE";"542309";"2015-10-03 18:13:35";"500968";"501716";"AGGREGATOR";"540775******6563";"1";"vghs6tvkcle931686k1900o6e1";"6468fc458727536691f12eb1eac2cfc0";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"852b84af-5365-4cc6-a7e0-b98ac98e9e23";"97709907";"U108868L18P6";"34.95";"";"APPROVED";"USD";"VISA";"CO";"106139.00";"COP";"APPROVED";"NONE";"000068";"2015-10-03 17:28:42";"500968";"501716";"AGGREGATOR";"440694******0186";"1";"vghs6tvkcle931686k1900o6e1";"2ff092e2f0208c11814f12b2762fa856";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"106139.00";"1";"POST_API_v4_0";
"ec33da47-329d-4091-9020-1a3acb2e86a9";"97706152";"U127307L19P6";"34.95";"";"APPROVED";"USD";"VISA";"CO";"106139.00";"COP";"APPROVED";"NONE";"927742";"2015-10-03 14:29:34";"500968";"501716";"AGGREGATOR";"451432******6026";"1";"vghs6tvkcle931686k1900o6e1";"84616b810acc3e785811bd3d66790dd5";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"106139.00";"1";"POST_API_v4_0";
"3295e6be-557c-49ea-a09b-9ee1e26061d9";"97706134";"U127311L18P3";"24.70";"";"APPROVED";"USD";"VISA";"CO";"75011.00";"COP";"APPROVED";"NONE";"473230";"2015-10-03 14:26:57";"500968";"501716";"AGGREGATOR";"492106******4496";"1";"vghs6tvkcle931686k1900o6e1";"9fe9f776c8413e3b361b9ebd054e7cfb";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"4b55985e-7675-43e8-b634-57ae3d2972c9";"97704344";"102423";"13.98";"";"DECLINED";"USD";"VISA";"CO";"42456.00";"COP";"INVALID_CARD";"HARD_DECLINE";"";"2015-10-03 13:02:06";"500968";"501716";"AGGREGATOR";"433828******0332";"1";"vghs6tvkcle931686k1900o6e1";"b6219cfe828d8dde06db64f6a6ca514a";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
"b7bdc4dc-018e-4e7b-a762-25254ecc919a";"97701567";"U127279L19P3";"24.70";"";"APPROVED";"USD";"MASTERCARD";"CO";"75011.00";"COP";"APPROVED";"NONE";"95683Z";"2015-10-03 10:43:08";"500968";"501716";"AGGREGATOR";"546616******3736";"1";"vghs6tvkcle931686k1900o6e1";"8d0c67f97b599f0c22e067f3bba42985";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"36c20c48-2270-4b34-a4c1-908527b78c0a";"97699621";"U127256LP3";"24.70";"";"DECLINED";"USD";"MASTERCARD";"CO";"75011.00";"COP";"ANTIFRAUD_REJECTED";"HARD_DECLINE";"";"2015-10-03 09:19:26";"500968";"501716";"AGGREGATOR";"512684******5997";"1";"vghs6tvkcle931686k1900o6e1";"03f19c07694100893419349d0b843f76";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
"fb93a0b1-0bb3-4701-ba13-46d7f13f0927";"97698908";"U127243L16P1";"24.70";"";"APPROVED";"USD";"VISA";"CO";"75011.00";"COP";"APPROVED";"NONE";"779715";"2015-10-03 08:19:47";"500968";"501716";"AGGREGATOR";"492167******6073";"1";"vghs6tvkcle931686k1900o6e1";"30360836eaa89ed57b407341410ea2ef";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"8d52ba12-792a-48fa-b71e-c9114ac2cd67";"97692619";"U112862L18P3";"24.70";"";"APPROVED";"USD";"VISA";"CO";"75011.00";"COP";"APPROVED";"NONE";"483578";"2015-10-03 07:12:36";"500968";"501716";"AGGREGATOR";"498465******5006";"1";"vghs6tvkcle931686k1900o6e1";"22ec5bae855027c42125663460e1a6b8";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"fbcded1d-965b-4366-8b28-b50dda6e8344";"97689166";"102452";"6.99";"";"APPROVED";"USD";"VISA";"CO";"21228.00";"COP";"APPROVED";"NONE";"006128";"2015-10-03 06:17:11";"500968";"501716";"AGGREGATOR";"476605******0975";"1";"vghs6tvkcle931686k1900o6e1";"72908c62ca83c8af4c40f210a87c802f";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"21228.00";"1";"POST_API_v4_0";
"c31ed824-4fc1-48af-b311-3a45a3e556ed";"97685879";"102450";"6.99";"";"APPROVED";"USD";"VISA";"CO";"21228.00";"COP";"APPROVED";"NONE";"364202";"2015-10-03 03:15:20";"500968";"501716";"AGGREGATOR";"423608******2776";"1";"vghs6tvkcle931686k1900o6e1";"452e6e01ed97c944da2da79fb52e6ace";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"21228.00";"1";"POST_API_v4_0";
"c4490644-876f-45ec-bc0e-15555991088a";"97686703";"U82513LP3";"24.70";"";"APPROVED";"USD";"MASTERCARD";"CO";"75011.00";"COP";"APPROVED";"NONE";"362974";"2015-10-03 01:54:08";"500968";"501716";"AGGREGATOR";"549138******8692";"1";"vghs6tvkcle931686k1900o6e1";"92393a233294d64fc190961a704b6ddd";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"5307e970-4673-4442-be14-7e65eedf0771";"97685773";"U125887L18P6";"34.95";"";"APPROVED";"USD";"VISA";"CO";"106139.00";"COP";"APPROVED";"NONE";"354546";"2015-10-03 00:30:37";"500968";"501716";"AGGREGATOR";"454951******1589";"1";"vghs6tvkcle931686k1900o6e1";"4ad548b674eefeedbe7271d5fd273373";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"106139.00";"1";"POST_API_v4_0";
"b61d1926-9566-4ffb-b25f-60a2924bb5ab";"97685073";"U125950L18P6";"34.95";"";"PENDING";"USD";"BALOTO";"CO";"106139.00";"COP";"PENDING_TRANSACTION_CONFIRMATION";"NONE";"";"2015-10-02 23:19:15";"500968";"501716";"AGGREGATOR";"";"1";"";"b6975e56d35b7b507eea2dad9d6f42e2";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
"f57d0701-ef8d-4d2e-9aff-34d35e30ac47";"97683841";"U127207L18P6";"34.95";"";"APPROVED";"USD";"MASTERCARD";"CO";"106139.00";"COP";"APPROVED";"NONE";"221426";"2015-10-02 22:11:34";"500968";"501716";"AGGREGATOR";"519353******8460";"1";"vghs6tvkcle931686k1900o6e1";"35252435ab3cc047c21756c36abf4fe7";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"106139.00";"1";"POST_API_v4_0";
"9cbb4ccc-3e67-4bc6-95a6-1ce644616028";"97683643";"U127201L18P6";"34.95";"";"APPROVED";"USD";"VISA";"CO";"106139.00";"COP";"APPROVED";"NONE";"555492";"2015-10-02 21:53:35";"500968";"501716";"AGGREGATOR";"499847******8313";"1";"vghs6tvkcle931686k1900o6e1";"bf0a362d60881a3c53d765cda057bc98";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"106139.00";"1";"POST_API_v4_0";
"7e4a5a3b-8266-4943-957d-67e9dc29071e";"97679230";"U127182L15P1";"24.70";"";"APPROVED";"USD";"VISA";"CO";"75011.00";"COP";"APPROVED";"NONE";"614237";"2015-10-02 18:46:20";"500968";"501716";"AGGREGATOR";"434256******1552";"1";"vghs6tvkcle931686k1900o6e1";"dcfa2cc79957d8c225585fef40a12cd8";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"75011.00";"1";"POST_API_v4_0";
"55dcd286-ad06-41f3-a7dd-d3f3c7c8fbda";"97677069";"102431";"13.98";"";"APPROVED";"USD";"VISA";"CO";"42227.00";"COP";"APPROVED";"NONE";"689818";"2015-10-02 17:24:54";"500968";"501716";"AGGREGATOR";"418929******0271";"1";"vghs6tvkcle931686k1900o6e1";"7d49d79dcda5981f3f4a6f226418f193";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"42227.00";"1";"POST_API_v4_0";
"36fc4ed0-d3b2-4398-a848-e82de034d8e7";"97677009";"U127169L15P1";"24.70";"";"APPROVED";"USD";"PSE";"CO";"74607.00";"COP";"APPROVED";"NONE";"SUCCESS";"2015-10-02 17:15:12";"500968";"501716";"AGGREGATOR";"";"1";"";"15ce0de7aca7c18c50d9a99d74e2db40";"AUTHORIZATION_AND_CAPTURE";"IMMEDIATE";"0";"0.0000";"0.00";"74607.00";"1";"POST_API_v4_0";
"508f64d3-19f6-4e52-8065-b095560c0707";"97676409";"U127169L15P1";"24.70";"";"ERROR";"USD";"PSE";"CO";"74607.00";"COP";"ERROR";"SOFT_DECLINE";"";"2015-10-02 16:50:16";"500968";"501716";"AGGREGATOR";"";"1";"";"15ce0de7aca7c18c50d9a99d74e2db40";"AUTHORIZATION_AND_CAPTURE";"";"0";"";"";"";"";"POST_API_v4_0";
